date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:03:38	144733/144733	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Nov%202020%2002:30:26%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/background/bg-9.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/background/bg-9.jpg	(from https://html.tonatheme.com/2021/Governlia/about.html)
11:03:39	24796/24796	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Nov%202020%2002:49:34%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-29.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-29.jpg	(from https://html.tonatheme.com/2021/Governlia/about.html)
11:03:39	44199/44199	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Nov%202020%2002:49:14%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-28.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-28.jpg	(from https://html.tonatheme.com/2021/Governlia/about.html)
11:03:40	14963/14963	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Nov%202020%2004:14:26%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/background/bg-10.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/background/bg-10.jpg	(from https://html.tonatheme.com/2021/Governlia/about.html)
11:03:40	66893/66893	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Nov%202020%2002:50:08%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-30.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-30.jpg	(from https://html.tonatheme.com/2021/Governlia/about.html)
11:03:40	31069/31069	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2000:19:08%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-31.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-31.jpg	(from https://html.tonatheme.com/2021/Governlia/departments-two.html)
11:03:40	19218/19218	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2000:21:20%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-32.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-32.jpg	(from https://html.tonatheme.com/2021/Governlia/departments-two.html)
11:03:41	41891/41891	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2000:23:10%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-33.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-33.jpg	(from https://html.tonatheme.com/2021/Governlia/departments-two.html)
11:03:41	36969/36969	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2000:25:30%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-34.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-34.jpg	(from https://html.tonatheme.com/2021/Governlia/departments-two.html)
11:03:41	36690/36690	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2000:26:58%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-35.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-35.jpg	(from https://html.tonatheme.com/2021/Governlia/departments-two.html)
11:03:41	30530/30530	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2000:28:48%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-36.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-36.jpg	(from https://html.tonatheme.com/2021/Governlia/departments-two.html)
11:03:42	38955/38955	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2002:01:16%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-37.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-37.jpg	(from https://html.tonatheme.com/2021/Governlia/departments-two.html)
11:03:42	35121/35121	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2002:01:32%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-38.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-38.jpg	(from https://html.tonatheme.com/2021/Governlia/departments-two.html)
11:03:42	32458/32458	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2002:01:50%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-39.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-39.jpg	(from https://html.tonatheme.com/2021/Governlia/departments-two.html)
11:03:42	23511/23511	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2003:44:02%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-40.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-40.jpg	(from https://html.tonatheme.com/2021/Governlia/departments-two.html)
11:03:43	35604/35604	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2003:43:30%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-41.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-41.jpg	(from https://html.tonatheme.com/2021/Governlia/departments-two.html)
11:03:44	43715/43715	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2003:43:18%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-42.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-42.jpg	(from https://html.tonatheme.com/2021/Governlia/departments-two.html)
11:03:44	68802/68802	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2017:40:34%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-45.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-45.jpg	(from https://html.tonatheme.com/2021/Governlia/departments-two.html)
11:03:45	30756/30756	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Nov%202020%2015:03:04%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-53.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-53.jpg	(from https://html.tonatheme.com/2021/Governlia/business-taxation.html)
11:03:45	66121/66121	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Nov%202020%2015:00:16%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-52.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-52.jpg	(from https://html.tonatheme.com/2021/Governlia/business-taxation.html)
11:03:45	121486/121486	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2017:32:16%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-43.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-43.jpg	(from https://html.tonatheme.com/2021/Governlia/pets-area.html)
11:03:45	59986/59986	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Nov%202020%2000:14:28%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-51.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-51.jpg	(from https://html.tonatheme.com/2021/Governlia/business-taxation.html)
11:03:46	28901/28901	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2017:35:26%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-44.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-44.jpg	(from https://html.tonatheme.com/2021/Governlia/pets-area.html)
11:03:46	30512/30512	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2021:37:54%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-49.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-49.jpg	(from https://html.tonatheme.com/2021/Governlia/event.html)
11:03:46	36271/36271	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2021:39:02%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-50.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-50.jpg	(from https://html.tonatheme.com/2021/Governlia/event.html)
11:03:47	31442/31442	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2017:45:06%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-9.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-9.jpg	(from https://html.tonatheme.com/2021/Governlia/blog.html)
11:03:47	47889/47889	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2017:49:12%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-11.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-11.jpg	(from https://html.tonatheme.com/2021/Governlia/blog.html)
11:03:47	41760/41760	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2017:47:26%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-10.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-10.jpg	(from https://html.tonatheme.com/2021/Governlia/blog.html)
11:03:48	58731/58731	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2017:51:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-12.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-12.jpg	(from https://html.tonatheme.com/2021/Governlia/blog.html)
11:03:48	53695/53695	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2017:53:26%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-13.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-13.jpg	(from https://html.tonatheme.com/2021/Governlia/blog.html)
11:03:48	50612/50612	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2017:54:32%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-14.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-14.jpg	(from https://html.tonatheme.com/2021/Governlia/blog.html)
11:03:50	337783/337783	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2018:01:06%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-15.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-15.jpg	(from https://html.tonatheme.com/2021/Governlia/blog-2.html)
11:03:50	40958/40958	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Feb%202021%2002:30:32%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-17.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-17.jpg	(from https://html.tonatheme.com/2021/Governlia/blog-2.html)
11:03:50	203721/203721	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2018:11:16%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-16.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-16.jpg	(from https://html.tonatheme.com/2021/Governlia/blog-2.html)
11:03:51	8111/8111	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2018:14:52%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-19.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-19.jpg	(from https://html.tonatheme.com/2021/Governlia/blog-2.html)
11:03:51	7747/7747	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2018:15:38%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-20.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-20.jpg	(from https://html.tonatheme.com/2021/Governlia/blog-2.html)
11:03:51	9736/9736	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2021:57:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-21.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-21.jpg	(from https://html.tonatheme.com/2021/Governlia/blog-2.html)
11:03:51	209268/209268	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2018:12:54%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-18.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-18.jpg	(from https://html.tonatheme.com/2021/Governlia/blog-2.html)
11:03:51	9026/9026	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202020%2022:01:02%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-22.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-22.jpg	(from https://html.tonatheme.com/2021/Governlia/blog-2.html)
11:03:53	75913/75913	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202020%2009:00:20%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-24.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-24.jpg	(from https://html.tonatheme.com/2021/Governlia/blog-details.html)
11:03:53	70675/70675	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202020%2009:01:06%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-25.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-25.jpg	(from https://html.tonatheme.com/2021/Governlia/blog-details.html)
11:03:53	331946/331946	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202020%2015:52:58%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/background/bg-11.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/background/bg-11.jpg	(from https://html.tonatheme.com/2021/Governlia/blog-details.html)
11:03:53	340531/340531	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202020%2008:59:06%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-23.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-23.jpg	(from https://html.tonatheme.com/2021/Governlia/blog-details.html)
11:03:54	41165/41165	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202020%2009:06:32%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/news-26.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/news-26.jpg	(from https://html.tonatheme.com/2021/Governlia/blog-details.html)
11:03:54	7645/7645	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202020%2011:55:04%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/author-6.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/author-6.jpg	(from https://html.tonatheme.com/2021/Governlia/blog-details.html)
11:03:54	7562/7562	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202020%2011:51:50%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/author-4.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/author-4.jpg	(from https://html.tonatheme.com/2021/Governlia/blog-details.html)
11:03:54	6055/6055	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202020%2011:52:22%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/author-5.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/author-5.jpg	(from https://html.tonatheme.com/2021/Governlia/blog-details.html)
11:03:55	139031/139031	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Nov%202020%2016:01:42%20GMT	https://html.tonatheme.com/2021/Governlia/assets/images/resource/image-54.jpg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/images/resource/image-54.jpg	(from https://html.tonatheme.com/2021/Governlia/contact.html)
11:03:55	129924/129924	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-brands-400.eot	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-brands-400.eot	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:03:56	129924/129924	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-brands-400.eot?	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-brands-400d41d.eot	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:03:56	87688/87688	---M--	200	added ('OK')	font/woff	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-brands-400.woff	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-brands-400.woff	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:03:57	74700/74700	---M--	200	added ('OK')	font/woff2	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-brands-400.woff2	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-brands-400.woff2	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:03:57	129620/129620	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-brands-400.ttf	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-brands-400.ttf	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:03:57	694544/694544	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-brands-400.svg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-brands-400.svg	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:03:58	400840/400840	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-light-300.eot	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-light-300.eot	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:03:58	400840/400840	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-light-300.eot?	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-light-300d41d.eot	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:03:58	156896/156896	---M--	200	added ('OK')	font/woff2	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-light-300.woff2	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-light-300.woff2	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:03:59	400560/400560	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-light-300.ttf	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-light-300.ttf	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:03:59	207100/207100	---M--	200	added ('OK')	font/woff	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-light-300.woff	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-light-300.woff	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:03:59	369628/369628	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-regular-400.eot	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-regular-400.eot	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:04:00	369628/369628	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-regular-400.eot?	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-regular-400d41d.eot	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:04:00	145152/145152	---M--	200	added ('OK')	font/woff2	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-regular-400.woff2	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-regular-400.woff2	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:04:00	1925496/1925496	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-light-300.svg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-light-300.svg	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:04:00	369336/369336	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-regular-400.ttf	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-regular-400.ttf	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:04:00	191300/191300	---M--	200	added ('OK')	font/woff	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-regular-400.woff	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-regular-400.woff	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:04:00	313900/313900	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-solid-900.eot	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-solid-900.eot	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:04:01	313900/313900	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-solid-900.eot?	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-solid-900d41d.eot	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:04:02	155948/155948	---M--	200	added ('OK')	font/woff	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-solid-900.woff	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-solid-900.woff	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:04:02	117452/117452	---M--	200	added ('OK')	font/woff2	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-solid-900.woff2	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-solid-900.woff2	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:04:02	313620/313620	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-solid-900.ttf	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-solid-900.ttf	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:04:02	1735311/1735311	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-regular-400.svg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-regular-400.svg	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
11:04:03	13148/13148	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Nov%202020%2007:14:10%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/icomoon.eot?glztai	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/icomoon9025.eot	(from https://html.tonatheme.com/2021/Governlia/assets/css/icomoon.css)
11:04:03	12984/12984	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2005%20Nov%202020%2007:14:10%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/icomoon.ttf?glztai	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/icomoon9025.ttf	(from https://html.tonatheme.com/2021/Governlia/assets/css/icomoon.css)
11:04:03	13060/13060	---M--	200	added ('OK')	font/woff	date:Thu,%2005%20Nov%202020%2007:14:10%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/icomoon.woff?glztai	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/icomoon9025.woff	(from https://html.tonatheme.com/2021/Governlia/assets/css/icomoon.css)
11:04:03	46412/46412	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2005%20Nov%202020%2007:14:10%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/icomoon.svg?glztai	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/icomoon9025.svg	(from https://html.tonatheme.com/2021/Governlia/assets/css/icomoon.css)
11:04:04	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Mar%202025%2008:04:00%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/Stroke-Gap-Icons.eot	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/Stroke-Gap-Icons.eot	(from https://html.tonatheme.com/2021/Governlia/assets/css/stroke-gap.css)
11:04:04	58680/58680	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2020%20Nov%202014%2002:15:08%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/Pe-icon-7-stroke.eot?d7yf1v	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/Pe-icon-7-strokebb1d.eot	(from https://html.tonatheme.com/2021/Governlia/assets/css/pe-icon-7-stroke.css)
11:04:04	1403650/1403650	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Mar%202019%2002:20:40%20GMT	https://html.tonatheme.com/2021/Governlia/assets/fonts/fa-solid-900.svg	D:/track/belediye/html.tonatheme.com/2021/Governlia/assets/fonts/fa-solid-900.svg	(from https://html.tonatheme.com/2021/Governlia/assets/css/fontawesome-all.css)
